date,period_start,period_end,first_trade_date,last_trade_date,open,high,low,close,trading_days,is_partial,partial_reason,has_ohlc,source,history_kind
1977-06-17,1977-06-13,1977-06-19,1977-06-13,1977-06-17,98.46,100.47,98.06,99.97,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-06-24,1977-06-20,1977-06-26,1977-06-20,1977-06-24,99.97,101.65,99.56,101.19,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-07-01,1977-06-27,1977-07-03,1977-06-27,1977-07-01,101.19,101.63,99.30,100.10,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-07-08,1977-07-04,1977-07-10,1977-07-05,1977-07-08,100.10,100.72,99.12,99.79,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-07-15,1977-07-11,1977-07-17,1977-07-11,1977-07-15,99.79,100.68,98.81,100.18,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-07-22,1977-07-18,1977-07-24,1977-07-18,1977-07-22,100.18,102.57,99.94,101.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-07-29,1977-07-25,1977-07-31,1977-07-25,1977-07-29,101.67,101.85,97.71,98.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-08-05,1977-08-01,1977-08-07,1977-08-01,1977-08-05,98.85,99.84,97.53,98.76,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-08-12,1977-08-08,1977-08-14,1977-08-08,1977-08-12,98.76,99.45,97.31,97.88,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-08-19,1977-08-15,1977-08-21,1977-08-15,1977-08-19,97.88,98.69,96.78,97.51,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-08-26,1977-08-22,1977-08-28,1977-08-22,1977-08-26,97.51,98.52,95.04,96.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-09-02,1977-08-29,1977-09-04,1977-08-29,1977-09-02,96.06,97.76,95.59,97.45,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-09-09,1977-09-05,1977-09-11,1977-09-06,1977-09-09,97.45,98.43,95.97,96.37,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-09-16,1977-09-12,1977-09-18,1977-09-12,1977-09-16,96.37,97.31,95.37,96.48,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-09-23,1977-09-19,1977-09-25,1977-09-19,1977-09-23,96.48,96.59,94.51,95.04,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-09-30,1977-09-26,1977-10-02,1977-09-26,1977-09-30,95.04,96.85,94.44,96.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-10-07,1977-10-03,1977-10-09,1977-10-03,1977-10-07,96.53,97.27,95.20,95.97,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-10-14,1977-10-10,1977-10-16,1977-10-10,1977-10-14,95.97,96.15,92.88,93.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-10-21,1977-10-17,1977-10-23,1977-10-17,1977-10-21,93.56,94.19,91.60,92.32,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-10-28,1977-10-24,1977-10-30,1977-10-24,1977-10-28,92.32,93.15,90.20,92.61,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-11-04,1977-10-31,1977-11-06,1977-10-31,1977-11-04,92.61,93.03,90.01,91.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-11-11,1977-11-07,1977-11-13,1977-11-07,1977-11-11,91.58,96.49,91.32,95.98,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-11-18,1977-11-14,1977-11-20,1977-11-14,1977-11-18,95.98,96.47,94.59,95.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-11-25,1977-11-21,1977-11-27,1977-11-21,1977-11-25,95.33,97.11,94.59,96.69,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-12-02,1977-11-28,1977-12-04,1977-11-28,1977-12-02,96.69,96.98,93.78,94.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-12-09,1977-12-05,1977-12-11,1977-12-05,1977-12-09,94.67,95.01,92.15,93.65,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-12-16,1977-12-12,1977-12-18,1977-12-12,1977-12-16,93.65,94.42,92.90,93.40,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-12-23,1977-12-19,1977-12-25,1977-12-19,1977-12-23,93.40,94.99,91.76,94.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1977-12-30,1977-12-26,1978-01-01,1977-12-27,1977-12-30,94.69,95.67,93.99,95.10,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-01-06,1978-01-02,1978-01-08,1978-01-03,1978-01-06,95.10,95.15,91.05,91.62,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-01-13,1978-01-09,1978-01-15,1978-01-09,1978-01-13,91.48,91.48,89.23,89.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-01-20,1978-01-16,1978-01-22,1978-01-16,1978-01-20,89.69,91.04,88.88,89.89,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-01-27,1978-01-23,1978-01-29,1978-01-23,1978-01-27,89.89,90.08,88.02,88.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-02-03,1978-01-30,1978-02-05,1978-01-30,1978-02-03,88.58,90.91,88.26,89.62,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-02-10,1978-02-06,1978-02-12,1978-02-06,1978-02-10,89.62,91.32,88.95,90.08,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-02-17,1978-02-13,1978-02-19,1978-02-13,1978-02-17,90.08,90.30,87.55,87.96,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-02-24,1978-02-20,1978-02-26,1978-02-21,1978-02-24,87.96,88.87,86.83,88.49,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-03-03,1978-02-27,1978-03-05,1978-02-27,1978-03-03,88.49,88.97,86.45,87.45,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-03-10,1978-03-06,1978-03-12,1978-03-06,1978-03-10,87.45,89.25,86.48,88.88,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-03-17,1978-03-13,1978-03-19,1978-03-13,1978-03-17,88.88,90.52,88.21,90.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-03-23,1978-03-20,1978-03-26,1978-03-20,1978-03-23,90.20,91.35,88.83,89.36,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-03-31,1978-03-27,1978-04-02,1978-03-27,1978-03-31,89.36,90.17,88.47,89.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-04-07,1978-04-03,1978-04-09,1978-04-03,1978-04-07,89.20,90.59,88.07,90.17,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-04-14,1978-04-10,1978-04-16,1978-04-10,1978-04-14,90.17,93.31,89.65,92.92,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-04-21,1978-04-17,1978-04-23,1978-04-17,1978-04-21,93.60,95.89,92.75,94.34,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-04-28,1978-04-24,1978-04-30,1978-04-24,1978-04-28,94.34,97.91,94.08,96.83,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-05-05,1978-05-01,1978-05-07,1978-05-01,1978-05-05,96.83,98.30,94.57,96.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-05-12,1978-05-08,1978-05-14,1978-05-08,1978-05-12,96.53,98.89,95.33,98.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-05-19,1978-05-15,1978-05-21,1978-05-15,1978-05-19,98.07,100.32,97.40,98.12,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-05-26,1978-05-22,1978-05-28,1978-05-22,1978-05-26,98.12,99.43,96.01,96.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-06-02,1978-05-29,1978-06-04,1978-05-30,1978-06-02,96.58,98.52,95.95,98.14,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-06-09,1978-06-05,1978-06-11,1978-06-05,1978-06-09,98.14,101.84,97.97,99.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-06-16,1978-06-12,1978-06-18,1978-06-12,1978-06-16,99.93,100.68,97.10,97.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-06-23,1978-06-19,1978-06-25,1978-06-19,1978-06-23,97.42,97.94,95.42,95.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-06-30,1978-06-26,1978-07-02,1978-06-26,1978-06-30,95.85,96.26,93.99,95.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-07-07,1978-07-03,1978-07-09,1978-07-03,1978-07-07,95.53,95.65,93.59,94.89,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-07-14,1978-07-10,1978-07-16,1978-07-10,1978-07-14,94.89,97.88,94.28,97.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-07-21,1978-07-17,1978-07-23,1978-07-17,1978-07-21,97.58,99.18,96.52,97.75,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-07-28,1978-07-24,1978-07-30,1978-07-24,1978-07-28,,,,100.00,5,False,,False,Yahoo Finance ^GSPC,正式推出後
1978-08-04,1978-07-31,1978-08-06,1978-07-31,1978-08-04,100.00,105.41,99.37,103.92,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-08-11,1978-08-07,1978-08-13,1978-08-07,1978-08-11,103.92,105.72,102.60,103.96,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-08-18,1978-08-14,1978-08-20,1978-08-14,1978-08-18,103.96,106.27,102.86,104.73,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-08-25,1978-08-21,1978-08-27,1978-08-21,1978-08-25,104.73,105.86,103.14,104.90,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-09-01,1978-08-28,1978-09-03,1978-08-28,1978-09-01,104.90,105.14,102.63,103.68,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-09-08,1978-09-04,1978-09-10,1978-09-05,1978-09-08,103.68,107.19,103.31,106.79,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-09-15,1978-09-11,1978-09-17,1978-09-11,1978-09-15,106.79,108.05,103.56,104.12,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-09-22,1978-09-18,1978-09-24,1978-09-18,1978-09-22,104.12,105.03,100.66,101.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-09-29,1978-09-25,1978-10-01,1978-09-25,1978-09-29,101.84,103.44,100.94,102.54,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-10-06,1978-10-02,1978-10-08,1978-10-02,1978-10-06,102.54,104.23,101.76,103.52,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-10-13,1978-10-09,1978-10-15,1978-10-09,1978-10-13,103.52,106.23,103.31,104.66,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-10-20,1978-10-16,1978-10-22,1978-10-16,1978-10-20,104.63,104.63,97.12,97.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-10-27,1978-10-23,1978-10-29,1978-10-23,1978-10-27,97.95,98.95,94.30,94.59,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-11-03,1978-10-30,1978-11-05,1978-10-30,1978-11-03,94.59,97.41,91.65,96.18,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-11-10,1978-11-06,1978-11-12,1978-11-06,1978-11-10,96.18,96.49,92.89,94.77,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-11-17,1978-11-13,1978-11-19,1978-11-13,1978-11-17,94.77,95.03,91.77,94.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-11-24,1978-11-20,1978-11-26,1978-11-20,1978-11-24,94.42,96.17,94.29,95.79,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-12-01,1978-11-27,1978-12-03,1978-11-27,1978-12-01,95.79,96.69,93.29,96.28,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-12-08,1978-12-04,1978-12-10,1978-12-04,1978-12-08,96.28,98.58,95.37,96.63,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-12-15,1978-12-11,1978-12-17,1978-12-11,1978-12-15,96.63,97.58,94.88,95.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-12-22,1978-12-18,1978-12-24,1978-12-18,1978-12-22,94.33,96.62,92.64,96.31,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1978-12-29,1978-12-25,1978-12-31,1978-12-26,1978-12-29,96.31,97.89,95.48,96.11,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-01-05,1979-01-01,1979-01-07,1979-01-02,1979-01-05,96.11,99.79,95.22,99.13,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-01-12,1979-01-08,1979-01-14,1979-01-08,1979-01-12,99.13,100.91,97.83,99.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-01-19,1979-01-15,1979-01-21,1979-01-15,1979-01-19,99.93,101.13,98.33,99.75,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-01-26,1979-01-22,1979-01-28,1979-01-22,1979-01-26,99.75,102.59,98.90,101.86,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-02-02,1979-01-29,1979-02-04,1979-01-29,1979-02-02,101.86,102.33,99.01,99.50,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-02-09,1979-02-05,1979-02-11,1979-02-05,1979-02-09,99.07,99.07,96.51,97.87,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-02-16,1979-02-12,1979-02-18,1979-02-12,1979-02-16,97.87,99.64,97.05,98.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-02-23,1979-02-19,1979-02-25,1979-02-20,1979-02-23,98.67,100.07,97.29,97.78,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-03-02,1979-02-26,1979-03-04,1979-02-26,1979-03-02,97.78,98.28,95.38,96.97,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-03-09,1979-03-05,1979-03-11,1979-03-05,1979-03-09,97.03,100.58,97.03,99.54,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-03-16,1979-03-12,1979-03-18,1979-03-12,1979-03-16,99.54,101.16,98.56,100.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-03-23,1979-03-19,1979-03-25,1979-03-19,1979-03-23,100.69,102.41,99.87,101.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-03-30,1979-03-26,1979-04-01,1979-03-26,1979-03-30,101.60,103.31,100.60,101.59,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-04-06,1979-04-02,1979-04-08,1979-04-02,1979-04-06,101.56,103.95,100.14,103.18,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-04-12,1979-04-09,1979-04-15,1979-04-09,1979-04-12,103.18,103.83,101.51,102.00,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-04-20,1979-04-16,1979-04-22,1979-04-16,1979-04-20,102.00,102.40,100.46,101.23,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-04-27,1979-04-23,1979-04-29,1979-04-23,1979-04-27,101.23,103.07,100.68,101.80,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-05-04,1979-04-30,1979-05-06,1979-04-30,1979-05-04,101.80,102.57,100.42,100.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-05-11,1979-05-07,1979-05-13,1979-05-07,1979-05-11,100.37,100.37,97.92,98.52,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-05-18,1979-05-14,1979-05-20,1979-05-14,1979-05-18,98.52,100.73,97.49,99.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-05-25,1979-05-21,1979-05-27,1979-05-21,1979-05-25,99.93,101.31,99.14,100.22,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-06-01,1979-05-28,1979-06-03,1979-05-29,1979-06-01,100.22,100.76,98.29,99.17,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-06-08,1979-06-04,1979-06-10,1979-06-04,1979-06-08,99.17,102.54,98.61,101.49,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-06-15,1979-06-11,1979-06-17,1979-06-11,1979-06-15,101.49,103.64,100.91,102.09,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-06-22,1979-06-18,1979-06-24,1979-06-18,1979-06-22,102.09,103.16,100.91,102.64,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-06-29,1979-06-25,1979-07-01,1979-06-25,1979-06-29,102.64,103.67,101.22,102.91,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-07-06,1979-07-02,1979-07-08,1979-07-02,1979-07-06,102.91,103.91,101.31,103.62,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-07-13,1979-07-09,1979-07-15,1979-07-09,1979-07-13,103.62,105.17,101.49,102.32,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-07-20,1979-07-16,1979-07-22,1979-07-16,1979-07-20,102.32,103.20,100.35,101.82,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-07-27,1979-07-23,1979-07-29,1979-07-23,1979-07-27,101.82,103.63,100.84,103.10,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-08-03,1979-07-30,1979-08-05,1979-07-30,1979-08-03,103.10,105.02,102.42,104.04,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-08-10,1979-08-06,1979-08-12,1979-08-06,1979-08-10,104.04,106.84,103.27,106.40,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-08-17,1979-08-13,1979-08-19,1979-08-13,1979-08-17,106.40,109.18,106.28,108.30,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-08-24,1979-08-20,1979-08-26,1979-08-20,1979-08-24,108.30,109.68,107.65,108.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-08-31,1979-08-27,1979-09-02,1979-08-27,1979-08-31,108.60,109.84,108.12,109.32,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-09-07,1979-09-03,1979-09-09,1979-09-04,1979-09-07,109.32,109.41,105.38,107.66,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-09-14,1979-09-10,1979-09-16,1979-09-10,1979-09-14,107.66,109.48,106.72,108.76,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-09-21,1979-09-17,1979-09-23,1979-09-17,1979-09-21,108.76,111.58,107.32,110.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-09-28,1979-09-24,1979-09-30,1979-09-24,1979-09-28,110.47,111.25,108.27,109.32,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-10-05,1979-10-01,1979-10-07,1979-10-01,1979-10-05,109.19,112.16,107.70,111.27,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-10-12,1979-10-08,1979-10-14,1979-10-08,1979-10-12,111.27,111.83,102.31,104.49,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-10-19,1979-10-15,1979-10-21,1979-10-15,1979-10-19,104.49,104.74,101.24,101.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-10-26,1979-10-22,1979-10-28,1979-10-22,1979-10-26,101.38,101.45,99.06,100.57,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-11-02,1979-10-29,1979-11-04,1979-10-29,1979-11-02,100.57,103.21,100.13,102.51,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-11-09,1979-11-05,1979-11-11,1979-11-05,1979-11-09,102.51,102.66,99.42,101.51,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-11-16,1979-11-12,1979-11-18,1979-11-12,1979-11-16,101.51,104.94,101.27,103.79,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-11-23,1979-11-19,1979-11-25,1979-11-19,1979-11-23,103.79,105.13,102.04,104.67,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-11-30,1979-11-26,1979-12-02,1979-11-26,1979-11-30,104.83,107.89,104.83,106.16,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-12-07,1979-12-03,1979-12-09,1979-12-03,1979-12-07,106.16,109.24,105.07,107.52,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-12-14,1979-12-10,1979-12-16,1979-12-10,1979-12-14,107.52,109.49,106.65,108.92,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-12-21,1979-12-17,1979-12-23,1979-12-17,1979-12-21,108.92,110.33,106.99,107.59,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1979-12-28,1979-12-24,1979-12-30,1979-12-24,1979-12-28,107.59,108.61,106.80,107.84,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-01-04,1979-12-31,1980-01-06,1979-12-31,1980-01-04,107.84,108.53,103.26,106.52,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-01-11,1980-01-07,1980-01-13,1980-01-07,1980-01-11,106.52,111.16,105.80,109.92,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-01-18,1980-01-14,1980-01-20,1980-01-14,1980-01-18,109.92,112.90,109.34,111.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-01-25,1980-01-21,1980-01-27,1980-01-21,1980-01-25,111.07,115.27,110.66,113.61,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-02-01,1980-01-28,1980-02-03,1980-01-28,1980-02-01,113.61,117.17,112.93,115.12,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-02-08,1980-02-04,1980-02-10,1980-02-04,1980-02-08,115.12,118.66,112.15,117.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-02-15,1980-02-11,1980-02-17,1980-02-11,1980-02-15,117.95,120.22,114.12,115.41,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-02-22,1980-02-18,1980-02-24,1980-02-19,1980-02-22,115.41,117.90,113.35,115.04,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-02-29,1980-02-25,1980-03-02,1980-02-25,1980-02-29,114.93,115.12,111.33,113.66,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-03-07,1980-03-03,1980-03-09,1980-03-03,1980-03-07,113.66,114.34,105.99,106.90,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-03-14,1980-03-10,1980-03-16,1980-03-10,1980-03-14,106.90,108.54,104.01,105.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-03-21,1980-03-17,1980-03-23,1980-03-17,1980-03-21,105.23,105.72,101.14,102.31,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-03-28,1980-03-24,1980-03-30,1980-03-24,1980-03-28,102.18,102.18,94.23,100.68,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-04-03,1980-03-31,1980-04-06,1980-03-31,1980-04-03,100.68,103.87,100.02,102.15,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-04-11,1980-04-07,1980-04-13,1980-04-07,1980-04-11,102.15,105.15,99.23,103.79,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-04-18,1980-04-14,1980-04-20,1980-04-14,1980-04-18,103.79,104.42,99.97,100.55,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-04-25,1980-04-21,1980-04-27,1980-04-21,1980-04-25,100.55,105.57,98.95,105.16,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-05-02,1980-04-28,1980-05-04,1980-04-28,1980-05-02,105.16,106.86,104.50,105.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-05-09,1980-05-05,1980-05-11,1980-05-05,1980-05-09,105.58,108.12,104.18,104.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-05-16,1980-05-12,1980-05-18,1980-05-12,1980-05-16,104.72,107.99,103.50,107.35,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-05-23,1980-05-19,1980-05-25,1980-05-19,1980-05-23,107.35,111.37,106.51,110.62,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-05-30,1980-05-26,1980-06-01,1980-05-27,1980-05-30,110.62,112.72,108.87,111.24,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-06-06,1980-06-02,1980-06-08,1980-06-02,1980-06-06,111.24,114.38,109.77,113.20,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-06-13,1980-06-09,1980-06-15,1980-06-09,1980-06-13,113.20,117.01,112.68,115.81,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-06-20,1980-06-16,1980-06-22,1980-06-16,1980-06-20,115.81,117.16,113.12,114.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-06-27,1980-06-23,1980-06-29,1980-06-23,1980-06-27,114.06,117.98,113.35,116.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-07-03,1980-06-30,1980-07-06,1980-06-30,1980-07-03,116.00,117.80,113.54,117.46,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-07-11,1980-07-07,1980-07-13,1980-07-07,1980-07-11,117.46,119.52,116.29,117.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-07-18,1980-07-14,1980-07-20,1980-07-14,1980-07-18,117.84,123.19,117.45,122.04,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-07-25,1980-07-21,1980-07-27,1980-07-21,1980-07-25,122.04,123.90,119.94,120.78,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-08-01,1980-07-28,1980-08-03,1980-07-28,1980-08-01,120.78,123.93,119.40,121.21,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-08-08,1980-08-04,1980-08-10,1980-08-04,1980-08-08,121.21,125.23,119.42,123.61,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-08-15,1980-08-11,1980-08-17,1980-08-11,1980-08-15,123.61,126.61,122.49,125.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-08-22,1980-08-18,1980-08-24,1980-08-18,1980-08-22,125.28,127.78,121.91,126.02,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-08-29,1980-08-25,1980-08-31,1980-08-25,1980-08-29,126.02,126.29,121.06,122.38,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-09-05,1980-09-01,1980-09-07,1980-09-02,1980-09-05,122.38,127.70,121.79,124.88,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-09-12,1980-09-08,1980-09-14,1980-09-08,1980-09-12,124.88,126.75,121.94,125.54,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-09-19,1980-09-15,1980-09-21,1980-09-15,1980-09-19,125.54,130.38,124.09,129.25,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-09-26,1980-09-22,1980-09-28,1980-09-22,1980-09-26,129.25,132.17,125.29,126.35,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-10-03,1980-09-29,1980-10-05,1980-09-29,1980-10-03,125.41,130.44,122.87,129.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-10-10,1980-10-06,1980-10-12,1980-10-06,1980-10-10,129.35,132.88,129.35,130.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-10-17,1980-10-13,1980-10-19,1980-10-13,1980-10-17,130.29,135.88,129.37,131.52,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1980-10-24,1980-10-20,1980-10-26,1980-10-20,1980-10-24,131.52,134.01,128.04,129.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
